"name","area_2_1_15_J17_noOTA","area_2_2_15_J17_noOTA","area_2_3_15_J17_noOTA","area_2_1_15_J25_noOTA","area_2_2_15_J25_noOTA","area_2_3_15_J25_noOTA","area_10_1_15_J17_OTA","area_10_2_15_J17_OTA","area_10_3_15_J17_OTA","area_10_1_15_J25_OTA","area_10_2_15_J25_OTA","area_10_3_15_J25_OTA"
"group","cC_noOTA","cC_noOTA","cC_noOTA","cC_noOTA","cC_noOTA","cC_noOTA","cC_OTA","cC_OTA","cC_OTA","cC_OTA","cC_OTA","cC_OTA"
"RH-34","3041.17751263574","2967.67786913035","3112.4723799729","3194.61389882864","3000.18904774216","2978.23297610533","1582147.77214867","1171628.17188075","1128215.99187851","644357.285619288","760332.427332517","2072940.98815836"
"RiboflavinB2","137522.335375752","235253.925678728","136040.912073623","211426.687984175","80470.4589232207","96651.1456513044","41377.8424267884","131350.589342849","114067.271568663","73657.3500670074","42512.3769633139","16461.9757181135"
"Rishitin","3961986.81781229","3992724.05273593","2905309.79994025","925254.237287345","1552200.75391927","1430755.28846818","446016.769292937","427998.359949616","493289.641065045","1105603.42633579","615966.608271474","2197465.99362343"
"S-Isopropyl thiosenecioate","44292370.2033508","43270397.0817189","43124227.684621","43494984.7883393","42957927.0770527","43199686.1705303","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"Safracin B","10968.4345265698","11068.1567840196","19691.9896178844","73707.1172327316","21216.6936578955","26202.2780083465","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"Salbutamol","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","117764.704071195","116957.684308873","102512.380330913","84073.0594638795","35225.194773374","23399.0571510952"
"Scalusamide C","338381.131918258","96259.2152798404","219570.527691991","3839.77725912931","69672.1014131038","62232.9885997055","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"Sch 725674","901688.5206335","691182.403019696","403806.142106587","82404.9633800801","221412.593493848","182221.513459233","51775.5227270358","43553.7303108724","47772.9992316777","85477.7869278595","17714.4751341868","137979.280746033"
"Sclerotigenin","5412.88492986649","5581.52446368653","5334.36771467685","5347.49058514122","5432.55171928888","5354.63154816358","5573660.6299478","3553834.53107306","2703593.72811547","4173849.39387925","3500659.04225928","10129531.5067679"
"Sebacicacid","273078.124836392","328930.133932603","214229.20695023","190493.634709181","446276.738372526","463106.743347995","666013.092239834","801236.07086616","796150.153433195","463585.884577468","483982.273037246","592806.933195748"
"Secnidazole","153971.964840396","126816.935178543","108022.472942633","62096.7424008067","42058.6271697057","57839.9053129584","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"Serratamic acid","336902.262152793","300209.01968594","179244.678556627","295168.472826725","309151.814467049","252618.557721288","1323735.46057771","1367677.22381315","1501999.58351363","820086.272285426","1478147.5768501","966679.245370229"
"Simplicilliumtide G","51013.6084736149","334290.860466007","51097.5381053359","340692.289754947","32674.9344063111","94150.7918046578","199963.326497674","317716.254193903","733200.102410807","1156600.34702214","536246.629803381","1411544.83882638"
"SKF-86002","1212788.39039066","1257573.69197928","1302167.78028413","1383837.72783395","1296209.6650479","1299307.55067492","1005534.52483516","834637.026186795","1044541.32159136","928503.745809311","904062.126951121","1028516.63722334"
"sn-glycero-3-Phosphocholine","6692714.43884832","5282272.30026012","3585486.50821159","14431842.2779374","8396068.84107626","9986910.82180028","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"SN3570000","5645196.16193643","3277255.24393745","4007130.84355666","2836436.01350054","2488932.27624163","2190213.8120408","1660207.18668903","895779.763222935","1337887.42038571","2205818.74676899","1913125.57248398","1788500.28990299"
"Stachydrine","4877186.12663499","5508720.35045237","4285043.64991678","6481915.5974415","4628935.21043016","4275954.4925423","87112829.9193319","73112778.3821739","68231102.8671389","53790499.6483875","33841022.4763959","54166592.0228434"
"Stagonosporyne G","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","60470.463012684","50450.2480678048","73037.7820059313","68712.9961744214","63446.4455919372","80822.3213955557"
"Streptcytosine K","111896.733008462","337588.934846109","107719.800557854","5621.06047123504","3339.57226864327","3427.32696953856","262820.544526799","853299.023845516","772935.251205468","229921.98466738","71003.3257317002","557636.622346364"
"Streptimidone","2815.55054571651","5743.09671261884","2859.80911198442","132838.627923578","13588.104163208","48855.8721679871","133052.724993317","286508.932328205","377514.273015012","1039559.54670004","958041.833439983","41596.9086967499"
"Styrene","18028451.9210844","16889261.8834082","11752900.7057121","18523207.9167723","11532342.6556941","18498231.7418061","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"Subericacid","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","288602.154192128","244882.977994","256753.461043604","352476.548602432","352308.951222801","222027.174406813"
"Succinic anhydride","5710097.96493889","6080502.92008104","5080970.2560136","1200872.68739863","1531766.04535206","1962362.02986711","5730345.49190385","9429004.71911709","7175752.5620912","6787078.64104369","5107247.44222611","3668700.27008764"
"Sulcatone","2390472.03876563","2008323.5881906","2157540.84381763","2618255.86237433","3143949.56815037","3099863.12874049","3135518.02491484","3145649.28128331","2989096.17151169","3361205.26122745","3446915.55824212","3757503.81844707"
"Sulphureuine G","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","132049.432871684","132243.06869393","85512.7960030863","135095.921884432","174347.805527656","216402.524404173"
"Takinolide seco-acid","7219.3014365043","7277.51042488197","7177.52809236413","6670.60597137098","6723.06973625611","7041.42444464755","1305322.51380913","1565362.28711527","1124588.93048131","1161305.96294801","1112824.3616985","1766742.6907596"
"Tanikolide","7651.1450793144","7478.78464613489","7355.39937067629","7037.85485510559","6855.58144589675","7071.59318772069","3145755.5717522","3794046.59847459","2735433.03200612","2829363.19568443","2549985.28416126","4630629.9777332"
"Tanzawaic acid B","19413837.1719993","17864318.845522","11075406.8416668","7794855.15312665","9866631.99034865","8214076.61466139","4068496.19665413","3907237.80071737","2461033.02420816","8092449.32269212","2514701.24387007","4384926.94195052"
"Tanzawaic acid H","964698.190817677","807867.125144746","908428.505688034","17943.6855254909","5483.92894528969","7621.12073105753","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"TC8400000","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","151471.499271622","173291.590111906","148832.985560093","174288.991097658","143250.78287453","139385.43182978"
"Tenacibactin A","687807.444377088","6211350.83799203","807997.426456898","4328184.68318315","644065.519426312","2182875.84751021","423923.125302993","603167.371808613","1360215.98833279","3119325.73484662","1483537.55777429","3937647.25079968"
"tert-Butyl [2-(2-aminoethoxy)ethyl]carbamate","2020042.0512734","2445475.53501107","2649824.20886871","422031.715987623","405790.505986189","381344.14812398","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"tert-butyl 2,4-dideoxy-3,5-O-(1-methylethylidene)-D-erythro-hexonate","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","756482.513958304","1012333.30353916","713034.508855575","292760.102301996","252520.458411893","103308.46378219"
"tert-Butyl 4-(2-hydrazinylpyrimidin-4-yl)piperazine-1-carboxylate","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","54032.9612203742","47277.6281548719","29021.2024882009","84131.0075274243","102941.23501008","118131.46742151"
"tert-Butyl 4-(2-isopropyl-2H-tetrazol-5-yl)piperazine-1-carboxylate","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","48548.3144159383","42952.216255309","30525.8178585406","55834.0990506007","64927.1611480472","81312.4478049889"
"tert-butyl 4-(S-methylsulfonimidoyl)piperidine-1-carboxylate","60696.0262141796","57960.5772097169","61844.0905955186","62958.2901389016","73757.5704470016","65275.1051570255","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"tert-Butyl hydrazodiformate","1092527.31225054","2823801.7416873","819521.416978532","2950082.15120608","938453.020909195","1527106.20865252","230776.829196061","583935.604375232","690739.542315832","1580149.52173363","762822.825333682","1279749.0660196"
"Tetradecanedioicacid","411497.698822657","369109.05061671","337344.286843512","49982.2327470535","209405.933080959","187418.847855438","53492.6598168849","41668.7636792054","42102.1000324754","66204.5821765426","47353.8629023587","134930.136585754"
"Tetrahydrothiophene","24957.6790453213","10084.70951537","8717.06007204216","8004209.90605167","2945630.2599017","1190943.4499813","89337.7997030092","161014.926682963","103445.238774277","3235565.19411682","164078.426814975","259966.902664248"
"Tetralin","3572212.07941818","3049243.65531564","2463226.07014119","1675250.90583406","1091043.60540402","872599.311809959","12376659.2832417","12306448.4399772","13936674.567521","6826781.63761268","4385682.81439715","1425687.34901899"
"thiodiglycol","224827.514893072","120413.172362191","35957.2239512734","3437696.19395016","1577135.18106635","587460.401165623","296730.497832585","480248.16917505","225698.934715704","5841437.94397555","1197139.07292149","2700005.65818714"
"Thiomorpholine","295149.836822182","227000.935221442","209355.871193358","130556.462527868","106702.882088999","138171.538802162","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"TMC-205","3062.85911400152","3066.46424938496","3142.14284842002","3101.86200178178","3085.51276664875","3149.75888316283","19736.2869726285","50806.9868712103","11085.6012659901","324839.737888048","1085014.23078935","11455.4298462153"
"Toluene","702424.329005182","527462.581657885","389007.837075757","680639.778738825","539315.093127792","567053.952659488","4930795.24519924","4762203.31792041","5017875.55127736","4653513.63386049","4586160.12806232","3019204.51980793"
"Tolycaine","1624063.41347509","3335466.97200395","1641234.49549643","3151659.86715068","931049.0192802","1708019.48272025","604717.310420458","1002504.31535582","1642344.0886648","2399825.0552965","2350894.21853146","555248.720625256"
"Trans-6-hydroxymethyl-3-methyl-7-oxo-undecan-4-olide","2289205.98237968","2020632.01494918","1686626.81292968","401267.034222326","778957.363234448","688488.433312747","163836.5303574","206156.856606596","175185.979513631","282526.146270505","203129.022227406","237863.735042709"
"Trans-7,9-dihydroxy-3-methyl-8-oxo-dodecan-4-olide","105622.083456921","50795.1351765992","71241.3636617514","29801.4431824361","102096.31154791","75416.2098432775","280680.673012753","337473.84069801","343586.323224663","157907.638711464","167422.754246054","319807.342027003"
"Trans-9-hydroxy-3-methyl-8-oxo-dodec-trans-6-en-4-olide","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","1173544.42718207","1178290.89949203","1071370.291738","784746.442441543","795719.708990152","695702.514611148"
"Trans-Non-2-en-(4.6.8)-triyn-1-ol","268272.606843379","392441.465159527","263886.969978785","193548.226716386","158688.423722279","224961.07726133","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"Triacsin B","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","72854.6481579889","60029.5484003426","121420.502679584","479017.395833832","171539.070918278","23805.2363837199"
"Trichocladinol F","221751.568464897","170534.820130705","134151.071294252","379210.661997466","392406.518627997","311428.478858018","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"Trichodermaketone D","847523.638702336","649475.112992621","554391.813161726","27219.1829004188","226183.310134799","218518.449573331","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606","548.2965307606"
"TRIETHYLENEGLYCOLDIACETATE","750056.533053023","713616.568656767","756134.319949428","709571.676813687","709823.980127696","726872.281464677","808311.220707376","700933.104357712","776741.942123313","666510.649738753","590305.302664041","779017.926218716"
"trimethylsilylisocyanate","3393348.34999873","4070206.77344283","3644527.67379082","3784687.97049245","3891892.99963499","3521205.13010003","4840441.38198181","5908721.72025107","4483290.1918462","4620805.79693201","4140544.31902389","3707020.1670777"
"Tris(hydroxymethyl)aminomethane","338588.700368172","298697.354766659","1317669.08213368","34640.0496004237","316583.474804857","259915.410794743","134775.623780341","46851.6638252917","177184.13526874","520309.059200796","301891.492380835","264866.529509556"
